ID1,ID2,Distance
11637_2016,11644_2017,0.149468
11639_2016,11662_2017,0.615128
11629_2016,11656_2017,0.686415
11642_2017,11648_2017,0.0942136
11639_2016,11663_2017,0.648797
11637_2016,11645_2017,0.16598
11629_2016,11657_2017,0.72136
11642_2017,11649_2017,0.0998885
11639_2016,11664_2017,0.660804
11629_2016,11658_2017,0.734496
11642_2017,11650_2017,0.107555
11629_2016,11659_2017,0.784817
11639_2016,11665_2017,0.693583
11645_2017,11646_2017,0.0254725
11639_2016,11666_2017,0.723692
11645_2017,11647_2017,0.0447143
11631_2016,11632_2016,0.0151798
11645_2017,11648_2017,0.0464883
11637_2016,11646_2017,0.197933
11631_2016,11633_2016,0.0203191
11629_2016,11660_2017,0.794324
11639_2016,11667_2017,0.764386
11637_2016,11647_2017,0.215373
11631_2016,11634_2016,0.0272132
11629_2016,11661_2017,0.851081
11639_2016,11668_2017,0.828593
11642_2017,11651_2017,0.159443
11629_2016,11662_2017,0.861419
11637_2016,11648_2017,0.217592
11639_2016,11669_2017,0.876771
11642_2017,11652_2017,0.208616
11639_2016,11670_2017,0.885475
11631_2016,11635_2016,0.0736249
11629_2016,11663_2017,0.920899
11639_2016,11671_2017,0.924788
11637_2016,11649_2017,0.224402
11631_2016,11636_2016,0.11728
11645_2017,11649_2017,0.0518372
11629_2016,11664_2017,0.949256
11645_2017,11650_2017,0.0590321
11631_2016,11637_2016,0.143083
11642_2017,11653_2017,0.24476
11637_2016,11650_2017,0.231266
11631_2016,11638_2016,0.189106
11645_2017,11651_2017,0.107655
11639_2016,11672_2017,0.927629
11637_2016,11651_2017,0.286355
11645_2017,11652_2017,0.153515
11631_2016,11639_2016,0.208756
11642_2017,11654_2017,0.285053
11637_2016,11652_2017,0.334461
11631_2016,11640_2017,0.228897
11645_2017,11653_2017,0.191377
11639_2016,11673_2017,0.939525
11637_2016,11653_2017,0.366142
11631_2016,11641_2017,0.254634
11645_2017,11654_2017,0.235682
11642_2017,11655_2017,0.322589
11645_2017,11655_2017,0.273216
11631_2016,11642_2017,0.257015
11637_2016,11654_2017,0.413409
11645_2017,11656_2017,0.300174
11631_2016,11643_2017,0.285387
11642_2017,11656_2017,0.351371
11639_2016,11674_2017,0.964552
11645_2017,11657_2017,0.333437
11631_2016,11644_2017,0.290281
11637_2016,11655_2017,0.457787
11639_2016,11675_2017,0.97043
11645_2017,11658_2017,0.343973
11637_2016,11656_2017,0.482981
11639_2016,11676_2017,0.9848
11637_2016,11657_2017,0.519177
11631_2016,11645_2017,0.310274
11645_2017,11659_2017,0.395998
11637_2016,11658_2017,0.532843
11631_2016,11646_2017,0.330481
11645_2017,11660_2017,0.40751
11637_2016,11659_2017,0.589439
11631_2016,11647_2017,0.34079
11648_2017,11649_2017,0.00502837
11631_2016,11648_2017,0.343416
11637_2016,11660_2017,0.60441
11642_2017,11657_2017,0.381417
11631_2016,11649_2017,0.351427
11645_2017,11661_2017,0.458267
11648_2017,11650_2017,0.0134771
11631_2016,11650_2017,0.359541
11637_2016,11661_2017,0.667567
11645_2017,11662_2017,0.464332
11642_2017,11658_2017,0.392588
11637_2016,11662_2017,0.67551
11631_2016,11651_2017,0.407763
11637_2016,11663_2017,0.707105
11645_2017,11663_2017,0.495103
11645_2017,11664_2017,0.514859
11631_2016,11652_2017,0.45284
11637_2016,11664_2017,0.724097
11648_2017,11651_2017,0.0609518
11631_2016,11653_2017,0.487003
11651_2017,11652_2017,0.0482692
11645_2017,11665_2017,0.538269
11642_2017,11659_2017,0.45141
11648_2017,11652_2017,0.107792
11631_2016,11654_2017,0.539554
11640_2017,11641_2017,0.027215
11645_2017,11666_2017,0.562646
11631_2016,11655_2017,0.588223
11640_2017,11642_2017,0.0341898
11651_2017,11653_2017,0.0866467
11637_2016,11665_2017,0.764203
11648_2017,11653_2017,0.143367
11631_2016,11656_2017,0.614287
11640_2017,11643_2017,0.0590332
11642_2017,11660_2017,0.463761
11645_2017,11667_2017,0.598967
11648_2017,11654_2017,0.18487
11651_2017,11654_2017,0.129136
11631_2016,11657_2017,0.646326
11648_2017,11655_2017,0.222197
11637_2016,11666_2017,0.797577
11651_2017,11655_2017,0.169939
11637_2016,11667_2017,0.847556
11648_2017,11656_2017,0.247146
11640_2017,11644_2017,0.0626501
11631_2016,11658_2017,0.657913
11637_2016,11668_2017,0.903102
11640_2017,11645_2017,0.0791684
11651_2017,11656_2017,0.202117
11238_2006,11268_2007,0.734284
11631_2016,11659_2017,0.702792
11651_2017,11657_2017,0.235548
11645_2017,11668_2017,0.645067
11631_2016,11660_2017,0.711381
11645_2017,11669_2017,0.694503
11640_2017,11646_2017,0.10754
11631_2016,11661_2017,0.765887
11637_2016,11669_2017,0.953494
11640_2017,11647_2017,0.129033
11651_2017,11658_2017,0.244876
11631_2016,11662_2017,0.775044
11645_2017,11670_2017,0.717815
11651_2017,11659_2017,0.290099
11645_2017,11671_2017,0.758999
11642_2017,11661_2017,0.515378
11640_2017,11648_2017,0.131017
11648_2017,11657_2017,0.280396
11642_2017,11662_2017,0.521964
11631_2016,11663_2017,0.817112
11640_2017,11649_2017,0.13701
11631_2016,11664_2017,0.842425
11640_2017,11650_2017,0.14306
11631_2016,11665_2017,0.912146
11651_2017,11660_2017,0.300016
11640_2017,11651_2017,0.195692
11631_2016,11666_2017,0.940881
11645_2017,11672_2017,0.771309
11640_2017,11652_2017,0.245113
11631_2016,11667_2017,0.976943
11648_2017,11658_2017,0.290177
11177_2005,11219_2006,0.99033
11633_2016,11647_2017,0.317455
11238_2006,11269_2007,0.776131
11593_2015,11601_2016,0.211333
11607_2016,11644_2017,0.875663
11607_2016,11645_2017,0.909217
11633_2016,11648_2017,0.320003
11623_2016,11648_2017,0.564014
11154_2004,11165_2005,0.325638
11117_2003,11143_2004,0.619758
11353_2009,11385_2010,0.707717
11353_2009,11386_2010,0.779129
11317_2008,11356_2009,0.977741
11303_2008,11304_2008,0
11353_2009,11387_2010,0.774517
11154_2004,11166_2005,0.34635
11303_2008,11305_2008,0.0447254
11154_2004,11167_2005,0.406962
11303_2008,11306_2008,0.0518564
11353_2009,11388_2010,0.798337
11117_2003,11144_2004,0.638778
11102_2003,11103_2003,0.00839443
11593_2015,11602_2016,0.235978
11238_2006,11270_2007,0.785801
11593_2015,11603_2016,0.257102
11238_2006,11271_2007,0.785801
11560_2015,11571_2015,0.292812
11102_2003,11104_2003,0.0237462
11550_2014,11565_2015,0.36302
11537_2014,11579_2015,0.984044
11012_2001,11019_2001,0.18064
11611_2016,11636_2016,0.588992
11012_2001,11020_2001,0.18499
11550_2014,11566_2015,0.398595
11058_2002,11094_2003,0.974063
11605_2016,11624_2016,0.525767
11058_2002,11095_2003,0.972631
11012_2001,11021_2001,0.19347
11550_2014,11567_2015,0.439804
11611_2016,11637_2016,0.604026
11605_2016,11625_2016,0.554201
11550_2014,11568_2015,0.439458
11012_2001,11022_2001,0.226666
11605_2016,11626_2016,0.554201
11012_2001,11023_2001,0.258794
11611_2016,11638_2016,0.646605
11012_2001,11024_2001,0.275423
11611_2016,11639_2016,0.679377
11605_2016,11627_2016,0.56572
11012_2001,11025_2001,0.287507
11605_2016,11628_2016,0.60078
11012_2001,11026_2001,0.304869
11605_2016,11629_2016,0.606926
11012_2001,11027_2001,0.317588
11611_2016,11640_2017,0.683997
11012_2001,11028_2001,0.346178
11084_2003,11116_2003,0.833982
11012_2001,11029_2001,0.376172
11611_2016,11641_2017,0.709915
11550_2014,11569_2015,0.439653
11012_2001,11030_2001,0.430115
11058_2002,11096_2003,0.97814
11012_2001,11031_2001,0.498222
11058_2002,11097_2003,0.992297
11012_2001,11032_2001,0.551974
11611_2016,11642_2017,0.718853
11084_2003,11117_2003,0.850884
11117_2003,11145_2004,0.638778
11138_2004,11139_2004,0.0100919
11353_2009,11389_2010,0.822393
11117_2003,11146_2004,0.662805
11138_2004,11140_2004,0.0341773
11154_2004,11168_2005,0.451815
11102_2003,11105_2003,0.048283
11593_2015,11604_2016,0.261927
11512_2013,11513_2013,0.0342166
11138_2004,11141_2004,0.084952
11353_2009,11390_2010,0.869425
11117_2003,11147_2004,0.67133
11317_2008,11357_2009,0.984179
11154_2004,11169_2005,0.451815
11138_2004,11142_2004,0.084952
11353_2009,11391_2010,0.90965
11154_2004,11170_2005,0.485932
11303_2008,11307_2008,0.0608544
11353_2009,11392_2010,0.938704
11117_2003,11148_2004,0.718524
11353_2009,11393_2010,0.953331
11512_2013,11514_2013,0.0591214
11353_2009,11394_2010,0.966863
11623_2016,11649_2017,0.574682
11607_2016,11646_2017,0.920779
11623_2016,11650_2017,0.578646
11633_2016,11649_2017,0.327755
11238_2006,11272_2007,0.817554
11102_2003,11106_2003,0.0518657
11633_2016,11650_2017,0.335608
11238_2006,11273_2007,0.843432
11607_2016,11647_2017,0.945043
11633_2016,11651_2017,0.38217
11102_2003,11107_2003,0.0810352
11607_2016,11648_2017,0.951213
11550_2014,11570_2015,0.49689
11012_2001,11033_2001,0.576865
11605_2016,11630_2016,0.626275
11012_2001,11034_2001,0.587906
11303_2008,11308_2008,0.0829877
11353_2009,11395_2010,0.965839
11117_2003,11149_2004,0.748301
11607_2016,11649_2017,0.969229
11633_2016,11652_2017,0.425641
11593_2015,11605_2016,0.293577
11623_2016,11651_2017,0.607169
11560_2015,11572_2015,0.317561
11593_2015,11606_2016,0.33144
11623_2016,11652_2017,0.641509
11607_2016,11650_2017,0.976354
11593_2015,11607_2016,0.352446
11560_2015,11573_2015,0.359643
11607_2016,11651_2017,0.981236
11102_2003,11108_2003,0.113357
11238_2006,11274_2007,0.901469
11623_2016,11653_2017,0.678367
11238_2006,11275_2007,0.943584
11560_2015,11574_2015,0.362437
11238_2006,11276_2007,0.973856
11593_2015,11608_2016,0.394221
11633_2016,11653_2017,0.45857
11623_2016,11654_2017,0.730267
11593_2015,11609_2016,0.439859
11633_2016,11654_2017,0.509138
11623_2016,11655_2017,0.77144
11633_2016,11655_2017,0.555931
11623_2016,11656_2017,0.800357
11633_2016,11656_2017,0.584575
11560_2015,11575_2015,0.373404
11623_2016,11657_2017,0.835031
11593_2015,11610_2016,0.476575
11623_2016,11658_2017,0.850754
11648_2017,11659_2017,0.338452
11651_2017,11661_2017,0.346337
11637_2016,11670_2017,0.972066
11642_2017,11663_2017,0.555791
11640_2017,11653_2017,0.283149
11651_2017,11662_2017,0.35166
11642_2017,11664_2017,0.570187
11648_2017,11660_2017,0.349083
11651_2017,11663_2017,0.390625
11633_2016,11657_2017,0.615125
11593_2015,11611_2016,0.495805
11633_2016,11658_2017,0.62636
11593_2015,11612_2016,0.505743
11178_2005,11179_2005,0.00167155
11623_2016,11659_2017,0.892475
11633_2016,11659_2017,0.669364
11623_2016,11660_2017,0.897354
11593_2015,11613_2016,0.505743
11178_2005,11180_2005,0.0151885
11084_2003,11118_2003,0.894908
11605_2016,11631_2016,0.667884
11550_2014,11571_2015,0.54319
11012_2001,11035_2001,0.602592
11084_2003,11119_2003,0.911798
11012_2001,11036_2001,0.621677
11623_2016,11661_2017,0.957537
11012_2001,11037_2001,0.657071
11605_2016,11632_2016,0.675362
11012_2001,11038_2001,0.68114
11605_2016,11633_2016,0.679341
11012_2001,11039_2001,0.697801
11605_2016,11634_2016,0.683446
11012_2001,11040_2002,0.754848
11605_2016,11635_2016,0.749605
11550_2014,11572_2015,0.563392
11605_2016,11636_2016,0.775262
11012_2001,11041_2002,0.754848
11605_2016,11637_2016,0.804666
11012_2001,11042_2002,0.782921
11538_2014,11539_2014,0.0135129
11605_2016,11638_2016,0.841628
11012_2001,11043_2002,0.802046
11605_2016,11639_2016,0.878107
11012_2001,11044_2002,0.802046
11605_2016,11640_2017,0.883799
11550_2014,11573_2015,0.611441
11605_2016,11641_2017,0.90606
11012_2001,11045_2002,0.842202
11084_2003,11120_2004,0.910459
11012_2001,11046_2002,0.858245
11538_2014,11540_2014,0.020337
11012_2001,11047_2002,0.863848
11605_2016,11642_2017,0.905049
11037_2001,11038_2001,0.0220292
11550_2014,11574_2015,0.619273
11538_2014,11541_2014,0.0359299
11642_2017,11665_2017,0.599331
11640_2017,11654_2017,0.325465
11632_2016,11633_2016,0.0050392
11651_2017,11664_2017,0.414139
11640_2017,11655_2017,0.36772
11645_2017,11673_2017,0.781025
11648_2017,11661_2017,0.39584
11632_2016,11634_2016,0.0134797
11642_2017,11666_2017,0.625658
11651_2017,11665_2017,0.455438
11642_2017,11667_2017,0.657248
11640_2017,11656_2017,0.398331
11651_2017,11666_2017,0.471043
11633_2016,11660_2017,0.677554
11593_2015,11614_2016,0.515949
11102_2003,11109_2003,0.178259
11178_2005,11181_2005,0.0220288
11102_2003,11110_2003,0.208522
11560_2015,11576_2015,0.395631
11102_2003,11111_2003,0.24707
11138_2004,11143_2004,0.127172
11353_2009,11396_2010,0.989011
11303_2008,11309_2008,0.0962178
11138_2004,11144_2004,0.139164
11154_2004,11171_2005,0.508292
11512_2013,11515_2013,0.0998747
11138_2004,11145_2004,0.139164
11154_2004,11172_2005,0.562847
11303_2008,11310_2008,0.153416
11117_2003,11150_2004,0.755522
11512_2013,11516_2013,0.135033
11303_2008,11311_2008,0.157531
11154_2004,11173_2005,0.606571
11138_2004,11146_2004,0.182535
11117_2003,11151_2004,0.760053
11623_2016,11662_2017,0.969415
11593_2015,11615_2016,0.519327
11633_2016,11661_2017,0.729542
11560_2015,11577_2015,0.407042
11102_2003,11112_2003,0.280506
11593_2015,11616_2016,0.560027
11608_2016,11609_2016,0.0554718
11102_2003,11113_2003,0.325501
11633_2016,11662_2017,0.738295
11593_2015,11617_2016,0.611139
11102_2003,11114_2003,0.349094
11593_2015,11618_2016,0.645784
11633_2016,11663_2017,0.783781
11608_2016,11610_2016,0.10196
11593_2015,11619_2016,0.657956
11178_2005,11182_2005,0.0774058
11593_2015,11620_2016,0.657956
11608_2016,11611_2016,0.121358
11560_2015,11578_2015,0.436439
11593_2015,11621_2016,0.680363
11633_2016,11664_2017,0.808045
11178_2005,11183_2005,0.111448
11608_2016,11612_2016,0.131347
11084_2003,11121_2004,0.906343
11012_2001,11048_2002,0.875075
11605_2016,11643_2017,0.936855
11012_2001,11049_2002,0.884389
11605_2016,11644_2017,0.936877
11012_2001,11050_2002,0.935879
11037_2001,11039_2001,0.041227
11084_2003,11122_2004,0.967958
11102_2003,11115_2003,0.384745
11138_2004,11147_2004,0.201985
11154_2004,11174_2005,0.606571
11512_2013,11517_2013,0.178232
11138_2004,11148_2004,0.233302
11117_2003,11152_2004,0.779139
11303_2008,11312_2008,0.159602
11154_2004,11175_2005,0.614178
11303_2008,11313_2008,0.165757
11138_2004,11149_2004,0.275503
11512_2013,11518_2013,0.215167
11154_2004,11176_2005,0.6491
11138_2004,11150_2004,0.307949
11512_2013,11519_2013,0.26114
11117_2003,11153_2004,0.844025
11303_2008,11314_2008,0.178302
11633_2016,11665_2017,0.879617
11593_2015,11622_2016,0.705319
11178_2005,11184_2005,0.153315
11593_2015,11623_2016,0.751526
11608_2016,11613_2016,0.131347
11560_2015,11579_2015,0.451721
11593_2015,11624_2016,0.737646
11102_2003,11116_2003,0.387381
11624_2016,11625_2016,0.0324165
11633_2016,11666_2017,0.907246
11624_2016,11626_2016,0.0324165
11154_2004,11177_2005,0.656982
11303_2008,11315_2008,0.212986
11117_2003,11154_2004,0.833452
11512_2013,11520_2014,0.282895
11303_2008,11316_2008,0.244735
11117_2003,11155_2004,0.838159
11138_2004,11151_2004,0.310494
11512_2013,11521_2014,0.290212
11303_2008,11317_2008,0.26118
11138_2004,11152_2004,0.333452
11154_2004,11178_2005,0.661014
11512_2013,11522_2014,0.315442
11138_2004,11153_2004,0.36817
11560_2015,11580_2015,0.489256
11512_2013,11523_2014,0.315442
11138_2004,11154_2004,0.379055
11303_2008,11318_2008,0.270763
11512_2013,11524_2014,0.336048
11138_2004,11155_2004,0.387402
11303_2008,11319_2008,0.275589
11512_2013,11525_2014,0.363047
11154_2004,11179_2005,0.665076
11138_2004,11156_2004,0.413072
11512_2013,11526_2014,0.363047
11303_2008,11320_2009,0.280468
11138_2004,11157_2004,0.422056
11117_2003,11156_2004,0.875271
11512_2013,11527_2014,0.363047
11303_2008,11321_2009,0.305265
11154_2004,11180_2005,0.65683
11512_2013,11528_2014,0.376789
11138_2004,11158_2004,0.442573
11117_2003,11157_2004,0.892738
11303_2008,11322_2009,0.320652
11154_2004,11181_2005,0.664945
11303_2008,11323_2009,0.336335
11138_2004,11159_2004,0.492344
11117_2003,11158_2004,0.924916
11303_2008,11324_2009,0.346983
11154_2004,11182_2005,0.710922
11512_2013,11529_2014,0.387833
11117_2003,11159_2004,0.967358
11138_2004,11160_2005,0.553722
11512_2013,11530_2014,0.387833
11303_2008,11325_2009,0.352356
11138_2004,11161_2005,0.571129
11154_2004,11183_2005,0.7381
11318_2008,11319_2008,0.00334731
11138_2004,11162_2005,0.615356
11138_2004,11163_2005,0.634362
11154_2004,11184_2005,0.799425
11354_2009,11355_2009,0.0203096
11138_2004,11164_2005,0.699074
11512_2013,11531_2014,0.410588
11624_2016,11627_2016,0.0465234
11178_2005,11185_2005,0.159483
11593_2015,11625_2016,0.75146
11178_2005,11186_2005,0.193334
11593_2015,11626_2016,0.75146
11037_2001,11040_2002,0.0905504
11593_2015,11627_2016,0.77286
11037_2001,11041_2002,0.0905504
11012_2001,11051_2002,0.97192
11605_2016,11645_2017,0.973196
11012_2001,11052_2002,0.978638
11605_2016,11646_2017,0.972999
11624_2016,11628_2016,0.0847583
11651_2017,11667_2017,0.506998
11638_2016,11639_2016,0.0185973
11651_2017,11668_2017,0.546984
11642_2017,11668_2017,0.712411
11640_2017,11657_2017,0.430548
11651_2017,11669_2017,0.582933
11642_2017,11669_2017,0.765561
11632_2016,11635_2016,0.0590398
11648_2017,11662_2017,0.401446
11638_2016,11640_2017,0.043067
11651_2017,11670_2017,0.610276
11648_2017,11663_2017,0.433153
11632_2016,11636_2016,0.101816
11638_2016,11641_2017,0.0720306
11593_2015,11628_2016,0.826839
11638_2016,11642_2017,0.0794911
11651_2017,11671_2017,0.648509
11642_2017,11670_2017,0.771365
11632_2016,11637_2016,0.127073
11651_2017,11672_2017,0.670812
11640_2017,11658_2017,0.442477
11645_2017,11674_2017,0.81088
11624_2016,11629_2016,0.103717
11633_2016,11667_2017,0.953142
11178_2005,11187_2005,0.202188
11593_2015,11629_2016,0.841152
11178_2005,11188_2005,0.213173
11624_2016,11630_2016,0.127068
11560_2015,11581_2015,0.539497
11624_2016,11631_2016,0.163616
11178_2005,11189_2005,0.240029
11593_2015,11630_2016,0.863058
11560_2015,11582_2015,0.565074
11102_2003,11117_2003,0.404542
11560_2015,11583_2015,0.612762
11012_2001,11053_2002,0.979079
11538_2014,11542_2014,0.0736794
11605_2016,11647_2017,0.986875
11012_2001,11054_2002,0.993473
11608_2016,11614_2016,0.153682
11303_2008,11326_2009,0.405428
11354_2009,11356_2009,0.068132
11318_2008,11320_2009,0.00671156
11138_2004,11165_2005,0.730053
11154_2004,11185_2005,0.808343
11138_2004,11166_2005,0.751962
11318_2008,11321_2009,0.0307222
11154_2004,11186_2005,0.870472
11303_2008,11327_2009,0.436612
11318_2008,11322_2009,0.044769
11138_2004,11167_2005,0.798005
11354_2009,11357_2009,0.0718152
11303_2008,11328_2009,0.457642
11354_2009,11358_2009,0.115388
11512_2013,11532_2014,0.446008
11354_2009,11359_2009,0.159613
11303_2008,11329_2009,0.495454
11354_2009,11360_2010,0.206498
11318_2008,11323_2009,0.0554585
11303_2008,11330_2009,0.542387
11354_2009,11361_2010,0.224204
11138_2004,11168_2005,0.833313
11154_2004,11187_2005,0.876364
11354_2009,11362_2010,0.256558
11138_2004,11169_2005,0.833313
11608_2016,11615_2016,0.155725
11303_2008,11331_2009,0.549406
11354_2009,11363_2010,0.258911
11318_2008,11324_2009,0.0627135
11303_2008,11332_2009,0.607138
11354_2009,11364_2010,0.275507
11154_2004,11188_2005,0.888276
11303_2008,11333_2009,0.607171
11354_2009,11365_2010,0.275507
11138_2004,11170_2005,0.881182
11318_2008,11325_2009,0.0663713
11138_2004,11171_2005,0.909447
11354_2009,11366_2010,0.315155
11512_2013,11533_2014,0.442909
11138_2004,11172_2005,0.995946
11354_2009,11367_2010,0.320324
11512_2013,11534_2014,0.505509
11354_2009,11368_2010,0.328189
11303_2008,11334_2009,0.618205
11318_2008,11326_2009,0.105732
11354_2009,11369_2010,0.328189
11512_2013,11535_2014,0.515377
11154_2004,11189_2005,0.943678
11354_2009,11370_2010,0.35719
11303_2008,11335_2009,0.677633
11318_2008,11327_2009,0.149173
11354_2009,11371_2010,0.362908
11512_2013,11536_2014,0.557432
11318_2008,11328_2009,0.169795
11303_2008,11336_2009,0.719889
11154_2004,11190_2005,0.984747
11512_2013,11537_2014,0.600704
11303_2008,11337_2009,0.72865
11354_2009,11372_2010,0.373914
11154_2004,11191_2005,0.989548
11303_2008,11338_2009,0.793412
11354_2009,11373_2010,0.376649
11512_2013,11538_2014,0.600704
11354_2009,11374_2010,0.41309
11303_2008,11339_2009,0.81803
11318_2008,11329_2009,0.199771
11354_2009,11375_2010,0.457763
11303_2008,11340_2009,0.83846
11512_2013,11539_2014,0.612118
11354_2009,11376_2010,0.464132
11303_2008,11341_2009,0.866293
11318_2008,11330_2009,0.240099
11354_2009,11377_2010,0.467133
11303_2008,11342_2009,0.895595
11512_2013,11540_2014,0.623412
11354_2009,11378_2010,0.502007
11318_2008,11331_2009,0.244736
11512_2013,11541_2014,0.622902
11303_2008,11343_2009,0.925182
